text,label
খানকিমাগি শুয়োর এর বাচ্চামাগিমাগি,0.0
অসাধারণ লাগছে,1.0
এক কথায় ফালতু নাটক,0.0
ক্যামরামেন এর ছোদনে মাথাটা এখনো গুরে হালারপো হালা,0.0
সুন্দর নাটক,1.0
নিশু ভাই আপনার সব গুলো নাটক থেকে বেশি ভালো হয়েছে,1.0
আপনারা অলোসপুর নাটোক দিচ্ছেন না কেনো,0.0
এইটা কি লায়িকা কোথায় পান এই সমস্ত লায়িকা,0.0
বালের নাটক আমার পাগল পরিচালক পাগল নাটক  আমাদের দেশের নাটক ইনড্রাস্টি শেষ হচ্ছে এসব কিছু নাটকের জন্য,0.0
এটা কোন নাটক হলো  গাধার বাচ্চারা এমবি ফেরত দে,0.0
গল্পটা অসাধারণ ছিলো,1.0
ভালো লাগছে,1.0
ভালো লাগেনি,0.0
ভাই এখানে অশ্লীলতা চোদাবেন না,0.0
পালতু একটা নাটক,0.0
খুবই ভাল লাগলো,1.0
অসাধারণ নাটক,1.0
উল্টাপাল্টা কথা বলতে থাকলেফ্রেন্ডকে কষায় থাপ্পড় মেরে সেন্স এ আনতে না পারলে আপনারা আবার কিসের বেস্টফ্রেন্ড ,1.0
পাগলামি,0.0
খুব ভাল হইছে,1.0
নাটকের শেষের কথা গুলি খুব ভাল লাগলো,1.0
খুব খুব সুন্দর একটা স্টোরী,1.0
খুব ভালো লাগলো কিন্তু সাবিলা নূর আমার কানটা ঝালা পালা করে দিলো,1.0
ভাবনা মালটা খাসা,0.0
জটিল থেকে জটিল২৭ মিঃ পরের ২ মিঃ ছিল বুক ফাটা কান্না আসার মত অভিনয় নিশু ভাই তোমার কোনো তুলনা নাই,0.0
নিশো ভাইএই ধরনের নাটক করলে বেশি দিন টিকবেন নাটাকাই সব না নিজের ব্যক্তিত্ব টাকার কাছে বিলিয়ে দিবেন না,0.0
হায়রে দেশের মানুষ ও সরকার এই দালান গুলি ঠিক করে না,0.0
ভাই শেষে ঢাকায়া মাগিব়ে তালাকটা দিয়ে পাঠিয়ে শেষ কব়তে লাগছিলো,0.0
এইরকম পজিটিভ ম্যাসেজ ভিত্তিক নাটক আরও চায়,1.0
মোশারফের আর আগের স্ট্যান্ডার্ড নাই পুরাই গুয়া মারা সারা ,0.0
অনেক ভালো লাগলো,1.0
অসাধারণ একটা নাটক,1.0
শামীম ভাই আপনি একটা মাল ভাই,1.0
অসাধারণ লাগলো,1.0
নিশোকে অনেকদিন পর এত ফ্রেশ লাগছে ,1.0
৫৩ মিনিট নাটকের মাঝে এত কিছুমানতে পারলাম নাঅনেক সুন্দর  নাটক,1.0
অনেক অনেক মজা পাইছি ভাই,1.0
কার ভক্ত বেশি মেহজাবিন অথবা তানজিলা তিশা,1.0
অস্থির বস,0.0
নিশু ভাই মানেই নতুন কিছু আর নিঃস্বার্থ বন্ধুত্ব কখনো হারায় না,1.0
শেষটা যে এমন হবে ভাবতে পারিনি সত্যি  অসাধারণ,1.0
এই নাটকটা তেমন ভালো লাগেনাইঅপ্রয়োজনীয় কথা বার্তা এবং যৌনতা সংক্রান্ত ব্যাপার আছে,0.0
মাদাচোদ মার্কা নাটক মাদাটোস্ট মার্কা পরিচালক রাম ছাগল মার্কা সব অভিনেতা,0.0
অনেক অনেক সুন্দর হয়ছে ধন্যবাদ ওমি ভাই আপনার জন্য আমরা আমাদের প্রিয় আফরান নিশু ভাইয়ের আর তানজিন তিশা আপির মতো অভিনেত্রী ও অভিনেতার এতো ভালো হাশির নাটক গুলো দেখতে পারি,1.0
এমবি খরচ করে অ্যাড দেখতেছিনাটকটা মনেহয় বছরের সবচেয়ে ফ্লপ নাটকের একটা হবেবান্নাহ ভাই  নিশো ভাই  তিশার কাছ থেকে এমনটা আশাকরি নাহ্ আপনারা ইতিমধ্যে সবার মন জয় করে নিয়েছেনবাট এধরনের নাটক করে মান ক্ষুন্ন করবেন নাপ্লিজ,0.0
আসলেই দুনিয়ার সব থেকে সুন্দর সম্পর্ক হলো বন্ধুত্ব হয়তোবা ভালোবাসা হয়ে যায় কিন্তু এই  সম্পর্ক  কখনো শেষ হয় না,1.0
ফালতু নাটক করে হালার পো হালামোশারফ,0.0
নাটক টা দেখে চোখ দিয়ে পানি পড়ে গেছে অসাধারণ হয়েছে,1.0
সত্যিই পাগলের জীবন খুবই কষ্টের,0.0
অসাধারন ভাই,1.0
সেই ২০১৯ এর সেরা ইউটিউবে লাইক দিয়ে মন ভরে না লাভ রিয়েট থাকলে ভোলো হতো ভাই এর নাটকে অন্তত লাভ রিয়েট দিতে পারতাম লাভ ইউ নিশু ভাই মেহজাবিন আপু 💔💔💔💔💔💔,1.0
মজার নাটক,1.0
ফালতু এটা কোনো নাটক হলো,0.0
আমাদের দেশে এত সুন্দর নাটক  হয় তারপরও কিছু মহিলা আছে ইস্টার জলসা ছাড়া আর কিছুই বুঝে না আমিসেসব মা বোনদের বলবো আমাদের দেশে এতো সুন্দর নাটক হয় আমাদের দেশের নাটক দেখেন এতো সুন্দর নাটক অন্য কোন দেশে হয় না,1.0
সত্যি অসাধারণ,1.0
ভীষণ  ভালো  গল্প যা  মন ছুঁয়ে  যায়  সত্যিকারের ভালোবাসা  এমনই হয়  ভারত পঃ বঙ্গ ,1.0
থ্যাংক ইউ গুরু মিজানুর রহমান আরিয়ান থ্যাংক ইউ বস আফরান নিশো থ্যাংক ইউ মেহেজাবিন আপু আমার পছন্দের তিনটি মানুষ সবাইকে অনেক অনেক ধন্যবাদ নাটকটা দেখে হৃদয় ছুঁয়ে গেছে শেষ পর্যন্ত খুব কান্না করছিল থ্যাংক ইউ সবাইকে জারা অনেক কষ্ট করে সুন্দর একটা নাটক উপহার দেয়ার জন্য সবাইকে অনেক অনেক ধন্যবাদ,1.0
মাদারচোদেরা সাউন্ড ছাড়া নাটক আপলোড দেয় ইউটিউবে ফকিন্নির পুতেগো কে নাটক আপলোড দিতে কয়,0.0
অসাধারণ হিস্ট্রি চোখের পানি ধরে রাখতে পারলাম না,1.0
ভাই পরিবেশটা সুন্দরনাকোন হৈ চৈ আছেঅজান্তেই  চোখের কোনে পানি,1.0
হাসান ভাইয়ের সব নাটক আমি দেখি হাসান ভাই সেরা ,1.0
আমার কাছে বুকের বা পাশের নাটক টাকেও হার মানাবে বস এর এই নাটক টা মেরিল প্রথম আলো ২০১৯ এ এটা দিয়েইবস পুরস্কার নিবে বলে মনে করি আমিকেউ এটা মনে করলে লাইক দিয়ে জানিয়ে দিবেন ধন্যবাদ,1.0
পুরো নাটক জুড়ে সব জায়গাতে একটা জিনিস স্পষ্ট ছিল সেটা হল নামাজ এর মেসেজ,1.0
পুরোনো মাল নতুন মোড়কেকোন নতুনত্ব নেইটাইম লস,0.0
চা খাইতে আসতে আসতে রিকশায় ড্রেস চেঞ্জ কিভাবে হয়😝😝🍼🍼,0.0
ভাইরে তোরা বাস্তবতার সাথে একটু মিল রাখ,0.0
শাহনাজ খুশির অভিনয় খুব ভালো লাগে,1.0
অনেক ভাল লাগছে,1.0
এমন একটা নাটক আমাদের উপহার দেওয়ার জন্য অনেক অনেক ধন্যবাদ,1.0
খুবসুন্দর,1.0
নাটক টা অনেক ভাল লাগছে,1.0
সেরা নাটক ছিলো ভাই সেরা ভাই সেরা,1.0
খুব সুন্দর টেলিফিল্ম অপূর্বর এখন পর্যন্ত সেরা অভিনয়,1.0
অসাধারণ নাটক,1.0
শামীম ভাই সস্তা নাটকে আর কত,0.0
মেয়েরা কি কারনে এমন হয় অসাধারণ তুলনা হয় না,0.0
ভালো লাগছে,1.0
নামাজের বিষয়টি খুব ভালো লাগল  অসংখ্য ধন্যবাদ পরিচালককে নামাজের বিষয়টি মাথায় রাখার জন্য,1.0
ভাল লাগার মত একটা নাটক,1.0
২০১৯ এর সেরা অভিনেতা আমাদের নিশো ভাই,1.0
ছ্যাক কষ্ট দরিদ্র ভাই এগুলা আর ভাল্লাগে না ভাইইনজয় করার মতো কিছু করেনকরেন তো আপনি,0.0
খুব ভালো  লাগলো  অপুর্ব নাটক আসলেই অপুর্ব  তার প্রতি টা নাটক আমার খুব  ভালো লাগেআর মেয়েটার অভিনয় খুব ভালো কিনতু হিজাবের একটু প্রোবলেম ছিল   আমার নিজস্ব  মতামত আর কি,1.0
এটা কি কমেডি নাটক বেটা,0.0
আারিয়ান ভাই এতো সুন্দর যে কিভাবে তৈরি  করেধন্যবাদ আারিয়ান ভাই,1.0
ফালতু বালের নাটক এই রকম পচা নাটক কেউ করে না কি,0.0
১৬ থেকে ২৯ মিনিট পর্যন্ত সাউন্ড সিস্টেম টা ঠিক করেন,0.0
শালা,0.0
নাটক অনেক ভালো লাগছে অসাধারণ এককথায়  বৃন্দাবন   দাস ও সালাউদ্দিন লাভলু  দুই পরিচালক  দু জননে অনেক ভালো নাটক ডুবাই থেকে,1.0
নতুন অভিনয়শিল্পী অভারএ্যাকটিং,0.0
নিশো ভাইয়ার নাটক গুলোই অসাধারন,1.0
বালের নাটক পুরাই ইমোশনাল কইরা চোঁখের পানি বাহির কইরা দিছে ভালোবাসার দাবী অধিকার সব সময়ই এমন হওয়া উচিৎ অসাধারন গল্প,1.0
মিম মনে হয় প্রভাকে ফেল করে দিবে দিন দিন খালি সাইজ ভর হচ্ছে,0.0
মজা পায়লাম আমার এখনিই বাচ্চা লাগবে,1.0
দুদু কোথায় দিনদুপুরে এসব কি হুম,0.0
অনেক  সুন্দর নাটক,1.0
ভাই ফালতু নাটক বানানোর একটা লিমিট থাকে এই নাটক লিমিট ক্রস করেছে ফালতু একটা নাটক,0.0
খুব সুন্দর লাগছে নাটক টা সত্যি বাসতবের সাথে মিল আছে এটা,1.0
ব্লু ওয়েল গেমস এর মতো,0.0
ভালো লাগলো,1.0
কমেন্ট গুলো পড়ে খুব ভালো লাগলো প্রায় সব কমেন্টেই নামাজের ডাক সুবহানাল্লাহ ★,1.0
এক কথায় অসাধার নিশু ভাই সেরা,1.0
এই নাটকে যারা ডিসলাইক দিছে আমি নিশ্চিত তারা হিরো আলমের বক্ত,1.0
তোরা তো আসলেই নষ্ট তোরা তো রান্ডি মাদারচোদ,0.0
অনেক সুন্দর নাটক,1.0
অসাধারণ একটা নাটক,1.0
প্রত্যেকটা চিত্রই প্রাণবন্তছিল,1.0
টেলিসামাদের জায়গায় ফারুক থাকলে আরো ভালো হতো,0.0
খুব ভালো লাগলো,1.0
ভালতু নাটক একটা নাটক এতো ফালতু কি করে হয়,0.0
এক কথায় অসাধারণ নিশো ভাইতারপর মেহজাবিন আপুমিজানুর রহমান আরিয়ান ভাই ত সেরা সেরানিশো ভাই আরিয়ান সাহেব মেহজাবিন সব মিলিয়ে ওদের একটা পাগল ভক্ত হচ্ছি আমি,1.0
গাজিপোরের মেয়েরা কি সুন্দর হয় না,1.0
সাউন্ড নেই নাকি আমিই শুনতে পাচ্ছি না,0.0
এক কথায়  অসাধারণ,1.0
শামীম ভাউ তু গ্রেড হোঅানলিমিটেড হাসির নাটক আমার জীবনেও আমি এতো লম্বা সময়ে ধরে কখনো হাসি নিএক কথায় হাসির রাজ্যজয় নাটকটার শেষটা,1.0
আমি বাংলাদেশি নাটকের ভক্ত বিশেষ করে অপূর্ব দার,1.0
শেষে আনন্দে চোখে পানি চলে আসলোপিউর ভালোবাসা ১ম থেকেই বুঝতে পারছিলাম নিশোর কিছু  হয়েছেঅনেক ভালো লাগলো শেষ টা,1.0
ছেলেরা একটা বউই পায় না আর চারটি বউ আছে তার,0.0
কোন প্রবাসী এভাবে সফরে যায় না,0.0
বালের নাটক যত সব,0.0
বিয়াদবীর একটা সিমা তাকা দরখার,0.0
কোনো‌ শব্দমালায় প্রকাশ করার‌ মতো না যে কত্ত সুন্দর এই নাটকটি,1.0
হারাম জাদা পরিচালক কুত্তার বাচ্চা না হইলে কি আর একটা কুকুরের নাম ফাহিম রাখে তোর নিজের নাম রাখলেই পারতি স্টুপিড কোথাকার,0.0
একজন কে  ভুলার জজন্য আমি অনেক গুলা রিলেসন করছি ব্যাপারটা এমন ছাইলে ও হয় না সব মানুষকি এমন একন আর কোন প্রেম করি নাকরবো নাযাকে বিয়ে করবো তাকে অনেক অনেক ভালোবাসবোআই লাভ ইউ মাই  ডিয়ার হবু বউবিয়ে ইজ রিয়েল আর বাকি সব পক পক,1.0
ধন্যবাদএতো সুন্দর নাটক উপহার দেয়ার জন্য,1.0
বস্তা পঁচা শত নাটকের চেয়ে এমন মানসম্মত নাটক হাজারগুণ ভালো ,1.0
একজনের এক সমস্যা একটি টেরা আর একটি মুখে চকলেট মনে হয়,0.0
কি পরিমান যে মেজাজটা খারাপ হয় যদি নাটকটা শেষ ফিনিশিং না দেখা যায়😠😠😠😠,0.0
ফালতু একটা নাটকমেজাজ গরম কইরা দিসে,0.0
খুব সুন্দর হয়েছে,1.0
নাটকের আরফান নিশু ভায়ের লাইফ এসটাইল গুলো অসাধারণ ছিল,1.0
ওয়ান অফ দ্যা বেস্ট ড্রামা  অপূর্ব মিথিলামেহজাবিন জাস্ট লাভ ইউ,1.0
এক কথাই অসাধারন,1.0
শাবনাজের চেহেরা টা একদম ভালো না এই চেহেরা নিয়ে আবার নায়িকা হয়েছে কেমনেবেশি স্টাইল দেখাই ফেলছে নাটকের সবাই,0.0
সালারা বলদ,0.0
অসাধারণ গ্রাম বাংলার নাটক অনেক সুন্দর হয়ছে প্রিয় ভাই,1.0
এইসব হারামীর বাচ্চা গুলা অফিস কালচার বুঝে না এই ফাতরার বাচ্চা গুলা যদি আমার অফিসে হইতো থাপড়াইয়া এইগুলার নাটক করা বাইর কইরা দিতাম,0.0
মনটা ভালো হয়ে গেলো,1.0
মাশাল্লাহ নামাজের দৃশ্য টা অসাধারণ লাগলো,1.0
অসাধারণ পুরাই স্পীচলেস হয়ে গেছিপ্রত্যেকের অভিনয় ও পরিচালনা এবং গল্প সব অসাধারণ,1.0
আমার খুব ভালো লাগলো,1.0
হালার দেখে পুরাই মাথাই নস্ট,0.0
নামাজের দৃশ্য দেখে ভালো লাগলো,1.0
ওনেক সুন্দর হইচে নাটকের গান গুলো ও খুব ভালো লাগচে,1.0
রিপ্রেজেন্টেটিভরা সাধারণত ইয়াং হয় এমন বুড়ো ধামরারা না,0.0
আমার দেশের নাটক গুলোই বেস্ট কেন যে মানুষ ইন্ডিয়ান সিরিয়াল দেখে  নিশো আর তিশা অসাধারণ অভিনয় করেছেন ধন্যবাদ,1.0
নাটক টা জা হইচেআমার কাছে মনে হয় সব গুলা মাগি মাগির মতো লাগে,0.0
এরকম নাটক খুব ভাল লাগে আমার গলপো গুলা খুবি বালো,1.0
আগে ছোট বেলায় অনেক বাংলা ছবি দেখে চোখে পানি চলে আসতো আজ এই নাটক দেখে চোখে পানি চলে আসলো অসাধারণ  অনেক শিক্ষনীয়,1.0
অনেক ভালো একটা নাটক ছিলোঅনেক ভালো লাগলো ধন্যবাদ পরিচালক সাহেব কেআরফান নিশো বস,1.0
কি গালি গুলা দিবোতবে মাইয়া টা বেশি নির্লজ্জ,0.0
আজব নাটক দেখলাম এইটা এই নাটকের পরিচালক এমন করলো কেনো,0.0
বাংলাদেশ এ রিমমেইক মুভির দেখার চেয়ে এসব মৌলিক নাটক দেখা খুব ভালো ,1.0
এমন ফালতু নাটক আরফান নিশো ভাইয়ের কাছে আশা করি নাই একদমই ফালতু,0.0
চমৎকার,1.0
টাইম নষ্ট করলাম,0.0
এই নাটকের পরিচালক কে কুত্তা দিয়ে চোদায়বার দরকার,0.0
চমৎকার কাহিনী,1.0
খুব ভালো লাগলো নাটক টা,1.0
ফালতু নাটক বাজনা টা অনেক বিরক্তিকর বাজনার জন্য কথায় বুঝতে পারিনা,0.0
বাংলাদেশের নাটক কেমন যেন দিন দিন দেখার অযোগ্য হয়ে পড়ছে এসব নাটক পরিবারকে নিয়ে দেখার  মত নয়কি সব ধরনের নাম আর কি সব ভাষা ব্যবহার করে নিজেই বুঝিনাএইসব নাটক থেকে আমরা কি শিক্ষা নিতে পারি আমাদের সমাজ পরিবার দেশ সব কিছু ধ্বংস করে দিচ্ছে সব ধরনের কিছু নাটক  এসব পরিচালনা দের জুতাপেটা করে বাংলাদেশ থেকে বিতাড়িত করা হোক,0.0
নামাজের দাওত টা সবচেয়ে ভালো লাগলো,1.0
অসাধারণ নাটক কিন্তু রওনক এর সাথে তিশার মিল হলে ভালো হতো,0.0
এই পরিচালকের নাটক ভালকিন্তু এই নাটকে দুইটা জিনিষ খারাপ হয়েছেতা হল নায়িকা আমার পছন্দ হয়নিআর কুকুরের নাম টা এরকম রাখা ঠিক হয়নি,0.0
সাংস্কৃতিক অঙ্গনে কি অধঃপতন কমেন্টারগণের চাওয়া ও পড়লাম কেউ কেউ চায় গাঞ্জা খোর হা হ হা হ,0.0
সেরা নাটক ,1.0
এটা নাটক কি বানায় না বানায় বুঝিনা কিছু,0.0
প্রায় দুই বছর পর কোনো বাংলা নাটক দেখলাম এক কথায় বলবো অপূর্ব অসাধারণ,1.0
এই রকম নিখুঁত অভিনয় নিশো ভাই ছারা কেও দেখাতে পারবে না ১০০ভালোবাসা অবিরাম,1.0
বাংলা সিনেমা আমি ও দেখিনা,0.0
এই ঈদে সবচেয়ে সুন্দর নাটক অনেক ভাল লাগছে,1.0
খুব দেরি করে দেখলাম তবে স্টোরিটা খুবি ইমোশনাল  চরম বাস্তবতা ধন্যবাদ বান্নহ ভাইয়া কে এতো সুন্দর একটা স্টোরি তুলে ধরার জন্য,1.0
একজন সেরা অভিনেতা একজন সেরা অভিনেত্রী এবং একজন সেরা পরিচালকের কম্বিনেশন অসাধারণ ছিলো,1.0
ফালতু  নাটক,0.0
অসাধারণ একটি নাটক,1.0
আমার জিবনে দেখা সেরা নাটক,1.0
ভালো লাগছে,1.0
এমন নাটক জীবনে দেকিনাই অনেক সুন্দর ,1.0
ভাষা গুলো অনেক খারাপ,0.0
নামাযের যে বার্তা দেওয়া হয়েছে তা খুবই সুন্দর নাটকগুলোর মাধ্যমে এমন সুন্দর বার্তা দেওয়া উচিত ধন্যবাদ গল্পকারকে এজন্য,1.0
অর্থ আছে যার ভালবাসা তারকেবল অর্থনৈতিক অবস্থা ভাল থাকলেই ভালবাসা আটকানো যায়শূন্য পকেটে কখনো ভালবাসা পাওয়া যায় নাঅর্থের কাছে হেরে গেছে লক্ষলক্ষ ভালবাসা💔তবুও ভাল থাকুক ভালবাসা,1.0
দারুণ একটা নাটক,1.0
অপূর্ব ভাই এগিয়ে যাও অামি অাছি তোমার সাথে ,1.0
অসাধারণ নাটক বস,1.0
খুব সুন্দর হয়েছে ভাইয়ের নাটকটানাটকটার মধ্যে নামাজের কথা বলা হয়েছে🤲🤲🤲🤲,1.0
নামাজ পরার অভ্যাস আছে৷৷ দারুন লাগছে,1.0
টাচিং স্টোরি + রিয়েলিটি  দুইটার মিশ্রণে খুব ভালই হয়েছে  সুন্দর উপভোগ করলাম,1.0
ইডিটিং টা খুব বাজে ছিল,0.0
কউ তোরা পরিচালকরে বাঁশ দে,0.0
আমাদের টাংগাইলের গর্ব,1.0
মজার নাটক,1.0
গল্পটা  অনেক  সুন্দর গতানুগতিক  নায়ক  নায়িকার  মিল  এটা দেখতে দেখতে  ভরিং লাগে ,1.0
এই ফাউল নাটকের ৯ মিলিয়ন ভিউ,0.0
বিদেশে গিয়া অশ্লিলতাকে পূঁজি করে নাটক বানায়ছে ছিঃ ছিঃ আফরান নিশো…ফেবারিট ছিলে মনে সংশয় ঢুকিয়ে দিলে ভাল করনি বছরকে বছর যে পরিশ্রম করে এই অবস্থানে এসেছো তোমার পতনের জন্য এমন একটা ন্যাংটা মার্কা নাটকই যথেষ্ট,0.0
ভাই আপনাদের জুটি অনেক সুন্দর,1.0
বাংলাদেশের মিডিয়া জগতে সবচেয়ে দুশ্চরিত্রার নাম তানজিন তিশা,0.0
আসিফের একটি গানের দুটি লাইনপ্রথম প্রেমের কথা ভুলা যায় নাপ্রথম প্রেমের স্মৃতি মুছা যায় না,1.0
নিজের মুরুদ নাই বাপের টাকায় হানিমুন ফালতু নাটক টাকা নাই বেটা বিয়া করছস কেন এই নাটক থেকে শেখার কিচ্ছু না আমার অনেক পছন্দের অভিনেতা হলেও তাহসানের প্রতি বাজে অভিজ্ঞতা হলো,0.0
ফালতু একটা নাটক,0.0
অন্য রকম একটা নাটক খুবই ভালো লাগলো,1.0
নাটক টা ভালো কিন্তু সিগারেট বেশি খায়,1.0
প্রিয় বাংলাভিশন যে কোন নাটক অাপলোড করেন নাটকের প্রথম থেকে অাপলোড করবেন,0.0
আরফান ভাইয়া তানজিন আপু সত্যিটা যখন প্রকাশ হয় দুজনই কাঁদছিলো আর সাথে আমিও হয়তো আমার মত আরো অনেকেই কাঁদছেনকে কে কাঁদছেন কমেন্টে রিপ্লাই দিয়ে জানিয়েন প্লিজ,1.0
বন্ধুত্ব হারায় না বেঁধে রাখে করে আপন জন্ম মৃত্যুর মাঝে ভালবাসার স্বপন সত্যিকারের বন্ধু বেঁচে থাক আজীবউৎসর্গিত,1.0
নির্মল সুন্দর সম্পর্ক গুলো বেঁচে থাকুক বছরের পর বছর,1.0
অশ্লিলীতায় ভরপুর এসব নাটক করে সমাজ ধ্বংস হচ্ছে,0.0
এতো বাজে নাটক আর বাজে বিষয় নিয়ে নাটক কখনো দেখিনি,0.0
কাজল আরেফিন অমি ভাই আপনার নাটকে নামাজ পরার সীন টা ভালো লাগছে আশা করি সব নাটকে যদি এরকম নামাজের সীন থাকে সবায় দেখতে আরো আগ্রহী হবে,1.0
অসাধারন একটা নাটক,1.0
কুত্তার বাচ্চা পরিচালক এটা নাটক না পরকীয়া,0.0
এক কথায় অসাধারণ,1.0
যে সব আবাল রা এই থার্ড ক্লাশ নাটককে সেরা নাটক বলতেছেতাদের উদ্দেশ্যে বলবোতোরা জীবনে নাটক দেখোছ নাই,0.0
নিশো ভাই নাটক দেখি আপনার ভালোই লাগেবাট নাটকের স্কীপ দেখে নাটক করুন কিছু কিছু কথা খুবই বাজে লাগছে এগুলো আপনার কাছ থেকে আশা করিনি আসলে এই সব বলে লাভ কিমিডিয়া বলে কথা পদ্দার আড়ালে সবাই এক,0.0
হাসান মাসুদের নাকের ভেতর ঐটা দেখতে খুব বিশ্রী লাগছে,0.0
বাজে নাটক,0.0
সময়টাই নষ্ট,0.0
অসাধারণ,1.0
অপূর্ব ভাইয়ের প্রতিটি নাটকেই আমাকে অনেক ভালো লাগে,1.0
অসাধারণ গল্পটা ছিলো,1.0
এক দম বাজে নাটক বাংলা নাটকে এরকম  কথা আশা করি না,0.0
একটু সুনর নাইরে ভাই,0.0
ছেলেটা বেয়াদব ২ আবারও  ভাল লাগে নাই কিন্তু এইটা সেরা ছিলপুরাই অস্থির একটা নাটক,1.0
অনেক সুন্দর গল্পটা  আমার  জীবনের সাথে মিলে গেছে,1.0
আমার কাছে খুব ভাল লেগেছে আপনাদোর কাছে কেমন লাগল,1.0
সত্যি এক কথায় অসাধারণ,1.0
আগের নাটকগুলোই নাটকের মত ইদানিং মোশারফ ভাই যে নাটকগুলো করেন এইগুলা ভালো হয়না পাগলামী নাটক গুলো বাদ দিয়ে দেন বেশীর ভাগ নাটকেই ভাই আপনি এমন করতেছেন খালি আমি আপনার ফ্যান তাই বললাম,0.0
আগের বিরাট কে ভাল ছিল,0.0
অদ্ভুত একটা সুন্দর নাটক কত বার যে দেখলাম তার হিসাব নাই সেই দিনের কথা মনে পরে যায় যখন কলেজে পরি পরিচালক খুব সুন্দর ভাবে তুলে ধরেছে যে দেখতে বড় হলেও বিয়ের বয়স হয়েছে তা মোটেও ঠিক না আগে হয়তো বা বয়স নিয়ে এত চিন্তা ছিল না এবং সে জন্য মেয়েরা অনেক যন্ত্রনা ও অত্যাচারের শিকার হয়েছে সে দিন আর নাই ছেলেদের মতোই মেয়েদের ও পড়াশুনা করতে হবে একজন শিক্ষিত মা অর্থ হলো শিক্ষিত জাতি,1.0
ফালতু নাটক,0.0
ফরিদ আসলেই একটি বেইমান,0.0
ব্যাচ ২৭ দেখলাম তবে  আগে এর সিকুয়েলটি দেখেছিতবে  আমার ব্যাচ ২৭ ই ভালো লাগলো অপূর্বর  অভিনয় অসাধারণ পাইলট  এর বেশে সত্যি  পাইলট  ই লাগছিলো যদি ও অপূর্ব র  পছন্দ   এই  নাটকের সিকুয়েলটিমেহেজাবীনের  সাথে একটি  রেপিড  ফায়ার  অনুষ্ঠানে  তিনি  বলেছেন এই কথা আমি ভারতীয় ইউটিউবে বাংলাদেশের নাটক  দেখি অসম্ভব ভালো লাগে অপূর্ব অভিনীত নাটকগুলো খুব ভালো লাগে এই সুন্দর আবেগময় নাটকটি উপহার দেবার জন্য নাটকের গল্প লেখক ও পরিচালককে অনেক ধন্যবাদ,1.0
নিশো ভাইয়ার নাটক এক কথায় অসাধারণ,1.0
বৃন্দাবন দাসের উনার নাটক মানেই গ্রামবাংলার শত শত পোলিতে অধিকারের কথা একমাত্র উনার নাটক গুলো দেখলে চুখের পানি ধরে রাখতে পারিনানাটকটি  আর ভালো লাগলো উনার দুই ছেলের অভিনয় দেখে,1.0
অনেক ভাল লাগছে নাটকটা বাস্তবতা দেখে ফেললাম,1.0
পলাশ ভাইয়ের নাটক বলে কথাভাই আপনি অভিনয় করলে আরো অসাধারণ হতো,1.0
এতো ভালো লাগল যে ভাষায় প্রকাশ করা যাবে না,1.0
কাহিনী ভালো হয় নাই হুদাই পাগলামি,0.0
নাটকের মাঝে নামাজ এবং নাটকের সেষে নামাজের দাওয়াত দেওয়াঅনেক ভাল লাকছে,1.0
আমি কোলকাতা  এই রকম নাটক দেখিনি আমার  অপূর্ব ভাই  এর অভিনয় খুব ভালো লেগেছে ,1.0
অসাধারণ একটা নাটক,1.0
এই ধরনের ছেলে মেয়েদের জন্য ঘরের বড়রা খারাপ হয়,0.0
ফালতু মাস্টার খালি উঠানে থাকে,0.0
নামাজ পড়ার জন্য যে মেসেজটা দেয়া হয়েছে তার জন্য এটাই আমার ২০১৯ এর সেরা নাটক,1.0
অনেক ভালো,1.0
নায়িকা টা কিন্তু সেই মাল দেখলেই আমি হট হয়ে যাই,0.0
বাংলাদেশের নাটক পৃথিবীরর সেরা নাটক,1.0
নিম্ন মানের একটা নাটক,0.0
ভালো লাগে নাই নাটক টা,0.0
সেরা সেরা,1.0
এক ঘন্টা তেরো মিনিট চৌদ্দ সেকেন্ড কোথায় যে ছিলাম ভুলেই গিয়েছিলাম  সত্যিই অসাধারণ লাভ ইউ নিশো এবং বিউটি মেহজাবিন,1.0
আনেক সুন্দর একটা নাটকভালো লাগলো ভাই,1.0
আমি বনগাঁ থেকে বলছি আমি অপুর্ব দা  এর এমন কোন নাটক নেই যা দেখিনি হিরো হিসাবে অপুর্ব দা কে আমার দারুণ লাগে আর তার বড় ছেলে নাটক টা আমার কাছে বেস্ট লেগেছে আমি আগামিতে অপুর্ব দার কাছে এমনই নাটক আশা করছি,1.0
কি বালের কাহিনি বুঝলাম না,0.0
বাংলাদেশের একমাত্র নায়কের পার্সোনালিটি আছে নিশো ভাই থেকে,1.0
কে সেরা,1.0
ভালো লাগগেচাপ দিন,1.0
শালা পুরাই বাজে একটা নাটক,0.0
মাদার চদ রা দিন দিন নাটক এর পোশাক কি করতাছে,0.0
অাগের গুলার মত হয় নাইগল্প অনেক দূর্বল,0.0
আামাদের শরিয়ত পুর কিছু  ভন্ড পীর আছে  এবং মাজার আছে ভন্ড ডামি করে ,0.0
আবার ও প্রমাণ করলে বস তুমিই সেরা,1.0
আল্লাহ মহান,1.0
অসাধারন,1.0
বৃদ্ধাবনদাস একজন নাট্যকার ও লেখক হিসেবে দিনে দিনে উন্নতি  করছে,1.0
খুব খারাপ লাগলো তিশা তোমাকে এভাবে দেখবো ভাবিনি,0.0
